id,gu_name,name,rate,address,x_pos,y_pos,main_dishes,price,image_path
2065,관악구,하정식당,4,서울시 관악구 봉천동 702-78,37.4913493,126.9273471,이자카야 / 오뎅 / 꼬치,만원-2만원,../img/food_img/2065.png
2066,관악구,마뇨떡볶이,4,서울시 관악구 신림동 1638-1 삼모더프라임타워,37.4822382,126.9289185,기타 한식,만원 미만,../img/food_img/2066.png
2067,관악구,섭지수산,4,서울시 관악구 봉천동 1620-20,37.4782713,126.9571967,이자카야 / 오뎅 / 꼬치,2만원-3만원,../img/food_img/2067.png
2068,관악구,리앙크리스피롤,4,서울시 관악구 봉천동 862-1 1056호,37.4810253,126.9522074,퓨전 중식,만원 미만,../img/food_img/2068.png
2069,관악구,가츠가게,4,서울시 관악구 봉천동 1625-8,37.4766567,126.9585359,까스 요리,만원-2만원,../img/food_img/2069.png
2070,관악구,혼네,4,서울시 관악구 봉천동 855-9 1F,37.4790464,126.9528485,이자카야 / 오뎅 / 꼬치,2만원-3만원,../img/food_img/2070.png
2071,관악구,다이히로,4,서울시 관악구 봉천동 1674-14,37.4796301,126.9587872,돈부리 / 일본 카레 / 벤토,만원 미만,../img/food_img/2071.png
2072,관악구,카페청신호,4,서울시 관악구 봉천동 1605-7,37.4779207,126.954102,카페 / 디저트,만원 미만,../img/food_img/2072.png
2073,관악구,얼큰수제비해물칼국수,4,서울시 관악구 봉천동 1592-15,37.4752087,126.9525008,국수 / 면 요리,만원 미만,../img/food_img/2073.png
2074,관악구,만경양육관,4,서울시 관악구 남현동 602-1,37.4753792,126.9808581,기타 중식,만원-2만원,../img/food_img/2074.png
2075,관악구,스톡홀름샐러드,4.1,서울시 관악구 신림동 259-2 1F,37.4679555,126.9363759,기타 양식,만원 미만,../img/food_img/2075.png
2076,관악구,아모르미오,3.9,서울시 관악구 봉천동 1679-7 태화빌딩 1F,37.4830722,126.9460306,카페 / 디저트,만원 미만,../img/food_img/2076.png
2077,관악구,모즈타파스라운지,3.9,서울시 관악구 봉천동 1598-6 B1,37.4790675,126.953518,세계음식 기타,만원-2만원,../img/food_img/2077.png
2078,관악구,분짜 하노이,3.9,서울시 관악구 봉천동 1598-1 B1,37.4789349,126.9526398,베트남 음식,만원 미만,../img/food_img/2078.png
2079,관악구,차이나당,3.9,서울시 관악구 봉천동 1625-29 2F,37.4770984,126.9587926,정통 중식 / 일반 중식,만원-2만원,../img/food_img/2079.png
2080,관악구,반조,3.9,서울시 관악구 봉천동 1598-31 2F,37.4782407,126.9530327,카페 / 디저트,만원 미만,../img/food_img/2080.png
2082,관악구,리버벨,3.9,서울시 관악구 남현동 1057-5 1F,37.4759332,126.9763947,카페 / 디저트,만원 미만,../img/food_img/2082.png
2083,관악구,발루토,3.9,서울시 관악구 신림동 1524-5,37.4697809,126.9346978,카페 / 디저트,만원 미만,../img/food_img/2083.png
2084,관악구,온고지신,3.9,서울시 관악구 봉천동 1620-32,37.4779146,126.9579591,카페 / 디저트,만원 미만,../img/food_img/2084.png
2085,관악구,프랑스홍합집,3.9,서울시 관악구 봉천동 1604-1 1F,37.4790055,126.9537665,프랑스 음식,2만원-3만원,../img/food_img/2085.png
2086,관악구,막불감동,3.9,서울시 관악구 신림동 1433-60 B1,37.4842936,126.9281634,국수 / 면 요리,만원 미만,../img/food_img/2086.png
2087,관악구,십장생베이커리,3.9,서울시 관악구 봉천동 1604-33 1F 101호,37.4782193,126.953605,베이커리,만원 미만,../img/food_img/2087.png
2088,관악구,초와밥,3.9,서울시 관악구 봉천동 862-10,37.480359,126.952057,회 / 스시,만원-2만원,../img/food_img/2088.png
2089,관악구,삼촌네,3.9,서울시 관악구 신림동 1640-31,37.483295,126.9287729,탕 / 찌개 / 전골,만원 미만,../img/food_img/2089.png
2090,관악구,두리닭발,3.9,서울시 관악구 남현동 602-1 2F,37.4753792,126.9808581,닭 / 오리 요리,만원-2만원,../img/food_img/2090.png
2091,관악구,다케,3.9,서울시 관악구 신림동 252-4,37.4675225,126.9377849,돈부리 / 일본 카레 / 벤토,만원 미만,../img/food_img/2091.png
2092,관악구,정숙성,3.9,서울시 관악구 봉천동 1603-3 1F,37.4793058,126.9538023,고기 요리,만원-2만원,../img/food_img/2092.png
2093,관악구,카페프레임,3.9,서울시 관악구 봉천동 1626-1 B1,37.477884,126.957576,카페 / 디저트,만원 미만,../img/food_img/2093.png
2094,관악구,사케바히토리,3.9,서울시 관악구 봉천동 1625-4 1F,37.477042,126.9584507,이자카야 / 오뎅 / 꼬치,만원-2만원,../img/food_img/2094.png
2095,관악구,축상,3.9,서울시 관악구 봉천동 1601-15 B1,37.4799018,126.955118,칵테일 / 와인,2만원-3만원,../img/food_img/2095.png
2096,관악구,맨프럼오키나와,3.9,서울시 관악구 봉천동 1605-7,37.4779207,126.954102,이자카야 / 오뎅 / 꼬치,2만원-3만원,../img/food_img/2096.png
2097,관악구,앙뿌,3.9,서울시 관악구 봉천동 1613-5 1F 101호,37.478256,126.9559851,카페 / 디저트,만원 미만,../img/food_img/2097.png
2098,관악구,메밀쟁이,3.9,서울시 관악구 신림동 250-27 1F,37.4680226,126.9375721,국수 / 면 요리,만원 미만,../img/food_img/2098.png
2099,관악구,서랍,3.9,서울시 관악구 봉천동 894-2 3F,37.481267,126.9474535,칵테일 / 와인,만원-2만원,../img/food_img/2099.png
2100,서초구,볼레티,4.8,서울시 서초구 방배동 938-23,37.486208,126.9925134,이탈리안,2만원-3만원,../img/food_img/2100.png
2101,서초구,메종조,4.7,서울시 서초구 서초동 1476-10 공아트빌딩 1F,37.4815459,127.0151072,프랑스 음식,2만원-3만원,../img/food_img/2101.png
2102,서초구,키마라야,4.7,서울시 서초구 방배동 755-14 108호,37.4972802,126.9857084,돈부리 / 일본 카레 / 벤토,만원-2만원,../img/food_img/2102.png
2103,서초구,서관면옥,4.6,서울시 서초구 서초동 1675-5,37.494026,127.0173275,국수 / 면 요리,만원-2만원,../img/food_img/2103.png
2104,서초구,타쿠미곤,4.6,서울시 서초구 반포동 107-45 한국회관 2F,37.4983768,126.9955531,정통 일식 / 일반 일식,4만원 이상,../img/food_img/2104.png
2105,서초구,마루심,4.6,서울시 서초구 반포동 54-10 청구빌딩 1F,37.5018993,127.0104491,돈부리 / 일본 카레 / 벤토,3만원-4만원,../img/food_img/2105.png
2106,서초구,꿉당,4.6,서울시 서초구 잠원동 12-21 1F,37.5166298,127.0189002,고기 요리,만원-2만원,../img/food_img/2106.png
2107,서초구,크레미엘,4.6,서울시 서초구 양재동 80-14 디와이빌딩 1F,37.4758014,127.0391637,베이커리,만원 미만,../img/food_img/2107.png
2108,서초구,앨리스프로젝트,4.6,서울시 서초구 양재동 95-10 1F,37.4770081,127.0403719,카페 / 디저트,만원 미만,../img/food_img/2108.png
2109,서초구,반티엔야오카오위,4.6,서울시 서초구 서초동 1317-31 세계빌딩 1F,37.4985126,127.0257229,기타 중식,2만원-3만원,../img/food_img/2109.png
2110,서초구,밴건디 스테이크 하우스,4.5,서울시 서초구 반포동 94-14,37.4993566,126.9977248,스테이크 / 바베큐,4만원 이상,../img/food_img/2110.png
2111,서초구,설눈,4.5,서울시 서초구 서초동 1551-9 1F,37.4912559,127.0097731,국수 / 면 요리,만원-2만원,../img/food_img/2111.png
2112,서초구,키세츠스시,4.5,서울시 서초구 방배동 451-2 1F,37.4788968,126.9833396,회 / 스시,4만원 이상,../img/food_img/2112.png
2113,서초구,스시 윤슬,4.5,서울시 서초구 서초동 1554-5 B101호,37.4925481,127.0110105,회 / 스시,4만원 이상,../img/food_img/2113.png
2114,서초구,피제리아호키포키,4.5,서울시 서초구 서초동 1485-12 1F,37.4831404,127.0101204,기타 양식,만원 미만,../img/food_img/2114.png
2115,서초구,앙띠크,4.5,서울시 서초구 서초동 1660-1,37.4921815,127.0148441,카페 / 디저트,만원 미만,../img/food_img/2115.png
2116,서초구,스시우토,4.5,서울시 서초구 방배동 797-8 3F,37.4937665,126.9923573,회 / 스시,4만원 이상,../img/food_img/2116.png
2117,서초구,옥토스,4.5,서울시 서초구 서초동 1302-34 1F,37.5026928,127.0225954,해산물 요리,4만원 이상,../img/food_img/2117.png
2118,서초구,비스테까,4.5,서울시 서초구 반포동 19-3 신세계백화점 강남점 B1,37.5047565,127.0043808,카페 / 디저트,만원-2만원,../img/food_img/2118.png
2120,서초구,소울브레드,4.4,서울시 서초구 우면동 59 동양상가,37.4713569,127.0235674,베이커리,만원 미만,../img/food_img/2120.png
2121,서초구,태양커피,4.4,서울시 서초구 방배동 851-18 1F,37.4901606,126.9928263,카페 / 디저트,만원 미만,../img/food_img/2121.png
2122,서초구,스시금강 (휴업중),4.4,서울시 서초구 서초동 1603-69 부속12상가 106호,37.4856331,127.0178152,회 / 스시,4만원 이상,../img/food_img/2122.png
2123,서초구,노스티모,4.4,서울시 서초구 방배동 880-14 201호,37.488616,126.9958803,세계음식 기타,만원-2만원,../img/food_img/2123.png
2124,서초구,윤,4.4,서울시 서초구 반포동 68-1 Willus 빌딩 2F,37.4996934,126.9990725,프랑스 음식,3만원-4만원,../img/food_img/2124.png
2125,서초구,더 마고 그릴,4.4,서울시 서초구 반포동 19-3 JW메리어트 호텔 서울 7F,37.5039018,127.0047481,퓨전 양식,4만원 이상,../img/food_img/2125.png
2126,서초구,신숙,4.4,서울시 서초구 서초동 1709-2 이정빌딩,37.492961,127.0082464,국수 / 면 요리,만원 미만,../img/food_img/2126.png
2127,서초구,FOURB,4.4,서울시 서초구 반포동 118-3 1F FP106호,37.5040171,127.0066016,카페 / 디저트,만원 미만,../img/food_img/2127.png
2128,서초구,스시야스다,4.4,서울시 서초구 서초동 1675-10 지에스타워 203호,37.4939923,127.0177418,회 / 스시,4만원 이상,../img/food_img/2128.png
2129,서초구,모멍데모시옹,4.4,서울시 서초구 서초동 1473-1,37.4812454,127.0107003,카페 / 디저트,만원 미만,../img/food_img/2129.png
2130,서초구,3대삼계장인,4.4,서울시 서초구 서초동 1557-17 1F,37.4913571,127.0115555,탕 / 찌개 / 전골,만원-2만원,../img/food_img/2130.png
2132,서초구,케빈의집,4.4,서울시 서초구 방배동 877-24 1F,37.4891494,126.9951134,이탈리안,만원-2만원,../img/food_img/2132.png
2134,서초구,쎄종드파이,4.4,서울시 서초구 서초동 1502-10,37.4894308,127.007148,카페 / 디저트,만원 미만,../img/food_img/2134.png
2135,서초구,자인뭉티기,4.4,서울시 서초구 서초동 1363-7 호원빌딩,37.4851568,127.0321332,고기 요리,3만원-4만원,../img/food_img/2135.png
2137,서초구,갓포아키,4.4,서울시 서초구 방배동 1-138 2F,37.4940305,126.9947384,기타 일식,3만원-4만원,../img/food_img/2137.png
2138,서초구,잔상,4.4,서울시 서초구 양재동 244-3,37.472215,127.0407289,카페 / 디저트,만원 미만,../img/food_img/2138.png
2139,서초구,메종엠오,4.3,서울시 서초구 방배동 876-41,37.4892943,126.9940872,베이커리,만원 미만,../img/food_img/2139.png
2141,서초구,루엘드파리,4.3,서울시 서초구 서초동 1445-13 서초쌍용플래티넘 112호,37.4840535,127.017338,베이커리,만원 미만,../img/food_img/2141.png
2142,서초구,스시고,4.3,서울시 서초구 반포동 94-10,37.4989415,126.997889,회 / 스시,4만원 이상,../img/food_img/2142.png
2143,서초구,임병주산동칼국수,4.3,서울시 서초구 서초동 1365,37.4845723,127.030037,국수 / 면 요리,만원-2만원,../img/food_img/2143.png
2144,서초구,백년옥,4.3,서울시 서초구 서초동 1450-6,37.4811739,127.0137666,탕 / 찌개 / 전골,만원-2만원,../img/food_img/2144.png
2145,서초구,멘야하나비,4.3,서울시 서초구 잠원동 10-44,37.5162732,127.0175618,라멘 / 소바 / 우동,만원-2만원,../img/food_img/2145.png
2146,서초구,청류벽,4.3,서울시 서초구 서초동 1327-29 105호,37.4949424,127.0274216,국수 / 면 요리,만원-2만원,../img/food_img/2146.png
2147,서초구,스시쇼우,4.3,서울시 서초구 반포동 94-17 2F,37.4988049,126.997878,회 / 스시,4만원 이상,../img/food_img/2147.png
2149,서초구,플레이버즈,4.3,서울시 서초구 반포동 19-3 JW메리어트 호텔 서울 2F,37.5039018,127.0047481,뷔페,4만원 이상,../img/food_img/2149.png
2150,서초구,베이크,4.3,서울시 서초구 반포동 19-3 신세계백화점 강남점 B1,37.5047565,127.0043808,카페 / 디저트,만원 미만,../img/food_img/2150.png
2151,서초구,차알,4.3,서울시 서초구 반포동 118-3 파미에스테이션 2F,37.5041299,127.0030692,정통 중식 / 일반 중식,만원-2만원,../img/food_img/2151.png
2152,서초구,소이연남,4.3,서울시 서초구 반포동 19-3 파미에스테이션 217호,37.5041299,127.0030692,태국 음식,만원-2만원,../img/food_img/2152.png
2153,서초구,하이디라오,4.3,서울시 서초구 서초동 1303-37 W-TOWER 2F,37.5026042,127.0247371,기타 중식,2만원-3만원,../img/food_img/2153.png
2154,서초구,볼라레,4.3,서울시 서초구 반포동 107-2,37.4991069,126.9969094,이탈리안,2만원-3만원,../img/food_img/2154.png
2155,서초구,봇타야산,4.3,서울시 서초구 방배동 751-1 배원빌딩 2F,37.4981266,126.9853041,철판 요리,3만원-4만원,../img/food_img/2155.png
2156,서초구,봉산옥,4.3,서울시 서초구 서초동 1451-9 조강빌딩,37.4833452,127.0124656,한정식 / 백반 / 정통 한식,만원 미만,../img/food_img/2156.png
2157,서초구,큐뮬러스,4.3,서울시 서초구 서초동 1339-9 1F,37.489724,127.0309939,브런치 / 버거 / 샌드위치,만원-2만원,../img/food_img/2157.png
2158,서초구,이누식당,4.3,서울시 서초구 방배동 850-31,37.4894946,126.9940524,이탈리안,2만원-3만원,../img/food_img/2158.png
2159,서초구,헬무트커피로스터스,4.3,서울시 서초구 방배동 453-22,37.4798931,126.9828718,카페 / 디저트,만원 미만,../img/food_img/2159.png
2160,서초구,푸드더즈매터,4.3,서울시 서초구 반포동 97-5 1F,37.4962759,126.997617,기타 양식,만원-2만원,../img/food_img/2160.png
2161,서초구,천년식향,4.3,서울시 서초구 서초동 1443-4 3F,37.4854273,127.0189119,기타 양식,4만원 이상,../img/food_img/2161.png
2162,서초구,제주성산포바당,4.3,서울시 서초구 서초동 1569-13,37.4913786,127.0129142,해산물 요리,4만원 이상,../img/food_img/2162.png
2163,서초구,영동설렁탕,4.3,서울시 서초구 잠원동 10-53,37.5162029,127.0173566,탕 / 찌개 / 전골,만원-2만원,../img/food_img/2163.png
2164,서초구,서동한우,4.3,서울시 서초구 서초동 1327-29 서초파라곤 2F,37.4949048,127.027432,고기 요리,4만원 이상,../img/food_img/2164.png
2165,서초구,모트32,4.3,서울시 서초구 반포동 19-3 2F,37.5043637,127.0036211,퓨전 중식,4만원 이상,../img/food_img/2165.png
2166,서초구,사녹,4.3,서울시 서초구 잠원동 18-3,37.5149491,127.0166197,퓨전 양식,3만원-4만원,../img/food_img/2166.png
2168,서초구,오리에,4.3,서울시 서초구 방배동 876-37 1F,37.4890184,126.9943646,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/2168.png
2169,서초구,한소반,4.3,서울시 서초구 신원동 192-82 한소반,37.4437149,127.0586889,고기 요리,2만원-3만원,../img/food_img/2169.png
2170,서초구,파이브브루잉,4.3,서울시 서초구 방배동 876-31,37.4888211,126.9944966,카페 / 디저트,만원 미만,../img/food_img/2170.png
2172,서초구,유나기,4.3,서울시 서초구 반포동 706 우진빌딩 1F,37.5104035,127.0200781,해산물 요리,3만원-4만원,../img/food_img/2172.png
2173,서초구,갈쿠리와소쿠리,4.3,서울시 서초구 잠원동 35-8 유진빌딩,37.5127203,127.0178594,국수 / 면 요리,만원 미만,../img/food_img/2173.png
2174,서초구,미국식,4.3,서울시 서초구 방배동 839-33 1F,37.4910095,126.9938832,브런치 / 버거 / 샌드위치,만원-2만원,../img/food_img/2174.png
2175,서초구,모던샤브하우스,4.3,서울시 서초구 반포동 19-3 3F,37.5043637,127.0036211,탕 / 찌개 / 전골,4만원 이상,../img/food_img/2175.png
2176,서초구,라이프브레드,4.3,서울시 서초구 방배동 883-25 1F,37.4886188,126.9982805,베이커리,만원 미만,../img/food_img/2176.png
2177,서초구,피노키오,4.3,서울시 서초구 반포동 104-4 103호,37.4977603,126.9975251,카페 / 디저트,만원 미만,../img/food_img/2177.png
2178,서초구,고메램,4.3,서울시 서초구 서초동 1328-11 대우도씨에빛 2차 B1,37.494759,127.0285942,고기 요리,3만원-4만원,../img/food_img/2178.png
2179,서초구,홍두깨수타손칼국수,4.3,서울시 서초구 잠원동 9-16 대성빌딩 1F,37.517204,127.0175868,국수 / 면 요리,만원 미만,../img/food_img/2179.png
2180,서초구,데일리디,4.3,서울시 서초구 양재동 256-5,37.4737187,127.043056,카페 / 디저트,만원 미만,../img/food_img/2180.png
2181,서초구,진교원,4.3,서울시 서초구 서초동 1360-31 B1,37.48641,127.0321797,국수 / 면 요리,만원-2만원,../img/food_img/2181.png
2182,서초구,산도,4.3,서울시 서초구 서초동 1666-12 1F,37.4928844,127.0174358,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/2182.png
2183,서초구,라바트리,4.3,서울시 서초구 방배동 850-31 B1,37.4894946,126.9940524,카페 / 디저트,만원 미만,../img/food_img/2183.png
2184,서초구,도프피자베이커스,4.3,서울시 서초구 양재동 346-8,37.4683286,127.0430973,기타 양식,만원 미만,../img/food_img/2184.png
2185,서초구,조양관,4.3,서울시 서초구 서초동 1327-29 서초파라곤 B1 01호,37.4949048,127.027432,한정식 / 백반 / 정통 한식,3만원-4만원,../img/food_img/2185.png
2186,서초구,성천막국수,4.3,서울시 서초구 반포동 706-6 106호,37.5104153,127.020614,국수 / 면 요리,만원 미만,../img/food_img/2186.png
2187,서초구,한성양꼬치,4.3,서울시 서초구 서초동 1576-26,37.490465,127.0137392,기타 중식,만원-2만원,../img/food_img/2187.png
2188,서초구,채석강,4.3,서울시 서초구 서초동 1365-1,37.4846175,127.030336,국수 / 면 요리,만원 미만,../img/food_img/2188.png
2189,서초구,바른고기바른가격 정육점,4.3,서울시 서초구 방배동 810-3 정암빌딩 1-2F,37.4929177,126.9912778,고기 요리,4만원 이상,../img/food_img/2189.png
2190,서초구,진강정,4.3,서울시 서초구 방배동 751-4 1F,37.4977088,126.9854144,닭 / 오리 요리,만원-2만원,../img/food_img/2190.png
2192,서초구,프릳츠,4.2,서울시 서초구 서초동 1363-10 1F,37.4853755,127.0321979,카페 / 디저트,만원 미만,../img/food_img/2192.png
2193,서초구,스시려 프리미엄,4.2,서울시 서초구 서초동 1337-2 아크로텔 2F 206호,37.4919525,127.0288103,회 / 스시,4만원 이상,../img/food_img/2193.png
2194,서초구,스시타노,4.2,서울시 서초구 반포동 107-32 2F,37.4980102,126.9964929,회 / 스시,4만원 이상,../img/food_img/2194.png
2195,서초구,모범갈빗살,4.2,서울시 서초구 서초동 1308-25 104호,37.5009346,127.0245823,고기 요리,3만원-4만원,../img/food_img/2195.png
2196,서초구,테이블포포,4.2,서울시 서초구 반포동 110-1 명빌딩,37.4977466,126.9944412,이탈리안,4만원 이상,../img/food_img/2196.png
2197,서초구,낙원타코,4.2,서울시 서초구 서초동 1316-29 타임빌딩 2F,37.4837402,127.0223842,남미 음식,2만원-3만원,../img/food_img/2197.png
2198,서초구,슈엔,4.2,서울시 서초구 잠원동 14-8,37.5162976,127.018109,이자카야 / 오뎅 / 꼬치,2만원-3만원,../img/food_img/2198.png
2200,강남구,스시카나에,4.8,서울시 강남구 청담동 96-22 노노빌딩 2F,37.5252054,127.0457166,회 / 스시,4만원 이상,../img/food_img/2200.png
2201,강남구,미라이,4.8,서울시 강남구 신사동 557-25 끌레르빌 1F,37.521066,127.0262024,이자카야 / 오뎅 / 꼬치,3만원-4만원,../img/food_img/2201.png
2202,강남구,시라카와,4.8,서울시 강남구 신사동 664-24 1F,37.5269813,127.0396005,이자카야 / 오뎅 / 꼬치,2만원-3만원,../img/food_img/2202.png
2203,강남구,페리지,4.8,서울시 강남구 삼성동 114-40 1F,37.5112619,127.0494907,기타 양식,3만원-4만원,../img/food_img/2203.png
2204,강남구,명랑회관,4.8,서울시 강남구 대치동 895-1,37.5042562,127.0541147,고기 요리,2만원-3만원,../img/food_img/2204.png
2205,강남구,상진식감,4.8,서울시 강남구 신사동 518-15 B1,37.519325,127.0216461,까스 요리,만원-2만원,../img/food_img/2205.png
2206,강남구,패티앤베지스,4.7,서울시 강남구 신사동 525-2 1F,37.5220956,127.0203446,브런치 / 버거 / 샌드위치,만원-2만원,../img/food_img/2206.png
2207,강남구,까폼,4.7,서울시 강남구 신사동 655-15 B1,37.5248812,127.0379955,태국 음식,만원-2만원,../img/food_img/2207.png
2208,강남구,삐아프,4.7,서울시 강남구 신사동 525-9 1F,37.5223434,127.0206231,카페 / 디저트,만원-2만원,../img/food_img/2208.png
2209,강남구,맛짱조개,4.7,서울시 강남구 논현동 114-14,37.5170999,127.0363716,해산물 요리,만원-2만원,../img/food_img/2209.png
2210,강남구,빈호,4.7,서울시 강남구 논현동 108 논현웰스톤 162호,37.5184174,127.0380027,퓨전 양식,3만원-4만원,../img/food_img/2210.png
2211,강남구,한상더테이블,4.7,서울시 강남구 청담동 21-7 3F,37.5226099,127.0418446,퓨전 한식,4만원 이상,../img/food_img/2211.png
2212,강남구,BISTROT de YOUNTVILLE,4.6,서울시 강남구 청담동 83-6 이안빌딩 1F,37.5260412,127.0411927,프랑스 음식,4만원 이상,../img/food_img/2212.png
2213,강남구,진미평양냉면,4.6,서울시 강남구 논현동 115-10,37.5161614,127.036033,국수 / 면 요리,만원-2만원,../img/food_img/2213.png
2214,강남구,알라프리마,4.6,서울시 강남구 논현동 42-6 1F,37.513565,127.0260239,이탈리안,4만원 이상,../img/food_img/2214.png
2215,강남구,가담,4.6,서울시 강남구 신사동 608-8 옥산빌딩,37.5263184,127.0302711,정통 중식 / 일반 중식,만원-2만원,../img/food_img/2215.png
2216,강남구,껠끄쇼즈,4.6,서울시 강남구 대치동 1023-19,37.4970053,127.0566182,카페 / 디저트,만원 미만,../img/food_img/2216.png
2217,강남구,농민백암왕순대,4.6,서울시 강남구 역삼동 830-9,37.4949208,127.0314964,탕 / 찌개 / 전골,만원-2만원,../img/food_img/2217.png
2218,강남구,페어링룸,4.6,서울시 강남구 청담동 117-12 1F,37.5253661,127.0478552,이탈리안,3만원-4만원,../img/food_img/2218.png
2219,강남구,롸카두들내쉬빌핫치킨,4.6,서울시 강남구 신사동 646-8 1F,37.5255937,127.0364371,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/2219.png
2220,강남구,카츠바이콘반,4.6,서울시 강남구 신사동 647-22,37.524797,127.0364651,까스 요리,만원-2만원,../img/food_img/2220.png
2221,강남구,슬로우치즈,4.6,서울시 강남구 청담동 11-1 101호,37.5223714,127.0469903,브런치 / 버거 / 샌드위치,만원-2만원,../img/food_img/2221.png
2222,강남구,Sogak,4.6,서울시 강남구 신사동 507-7 1F,37.5196253,127.0201008,정통 중식 / 일반 중식,2만원-3만원,../img/food_img/2222.png
2223,강남구,일리조,4.6,서울시 강남구 신사동 643-1 1F,37.5273393,127.0352389,이탈리안,2만원-3만원,../img/food_img/2223.png
2224,강남구,원디그리노스,4.6,서울시 강남구 논현동 116,37.5166424,127.0374414,다국적 아시아 음식,만원-2만원,../img/food_img/2224.png
2225,강남구,인딕 슬로우,4.6,서울시 강남구 신사동 525-4 1F,37.5219065,127.0203178,인도 음식,만원-2만원,../img/food_img/2225.png
2226,강남구,스시렌,4.6,서울시 강남구 청담동 20-3 2F,37.5222779,127.0423149,회 / 스시,4만원 이상,../img/food_img/2226.png
2227,강남구,해목,4.6,서울시 강남구 논현동 95-21,37.5214971,127.0383103,정통 일식 / 일반 일식,4만원 이상,../img/food_img/2227.png
2228,강남구,익스퀴진,4.6,서울시 강남구 청담동 63-11 라파빌딩,37.5210512,127.0496747,퓨전 양식,4만원 이상,../img/food_img/2228.png
2229,강남구,키겐,4.6,서울시 강남구 논현동 93-15 B1,37.5221798,127.03835,기타 일식,3만원-4만원,../img/food_img/2229.png
2230,강남구,사브서울,4.6,서울시 강남구 신사동 580-5 B1,37.5263156,127.0277602,칵테일 / 와인,3만원-4만원,../img/food_img/2230.png
2232,강남구,신비갈비살,4.6,서울시 강남구 신사동 508-9 1F,37.5191017,127.0201349,고기 요리,3만원-4만원,../img/food_img/2232.png
2233,강남구,무아,4.6,서울시 강남구 신사동 561-21 2F,37.519698,127.0255189,퓨전 일식,4만원 이상,../img/food_img/2233.png
2234,강남구,쏭타이,4.6,서울시 강남구 역삼동 664-32 옥산빌딩 1F 102호,37.5057152,127.0402756,태국 음식,만원-2만원,../img/food_img/2234.png
2235,강남구,트헝뜨,4.6,서울시 강남구 삼성동 30-3 101호,37.5141591,127.0447427,프랑스 음식,2만원-3만원,../img/food_img/2235.png
2237,강남구,비네트,4.6,서울시 강남구 역삼동 835-33 1F,37.4916522,127.0357382,이탈리안,2만원-3만원,../img/food_img/2237.png
2238,강남구,스시하쿠초,4.6,서울시 강남구 역삼동 679 GS강남타워 B1,37.5018187,127.0370947,회 / 스시,4만원 이상,../img/food_img/2238.png
2239,강남구,카츠8,4.6,서울시 강남구 삼성동 159-8 파르나스몰 B1,37.5090474,127.060893,까스 요리,만원-2만원,../img/food_img/2239.png
2240,강남구,톡톡,4.5,서울시 강남구 청담동 69-5 리유빌딩 3F,37.5224135,127.054306,이탈리안,4만원 이상,../img/food_img/2240.png
2241,강남구,스시코우지,4.5,서울시 강남구 논현동 92 SB타워 어넥스B동 3F,37.5219756,127.0363404,회 / 스시,4만원 이상,../img/food_img/2241.png
2242,강남구,길목,4.5,서울시 강남구 삼성동 58-6,37.5190541,127.0563949,고기 요리,만원-2만원,../img/food_img/2242.png
2243,강남구,이치에,4.5,서울시 강남구 신사동 656-7 2F,37.5253822,127.0376804,이자카야 / 오뎅 / 꼬치,4만원 이상,../img/food_img/2243.png
2244,강남구,로바타탄요,4.5,서울시 강남구 신사동 584-1 109호,37.5232923,127.027693,정통 일식 / 일반 일식,2만원-3만원,../img/food_img/2244.png
2245,강남구,와라야키 쿠이신보,4.5,서울시 강남구 신사동 539 대화빌딩,37.4773803,127.0462709,이자카야 / 오뎅 / 꼬치,2만원-3만원,../img/food_img/2245.png
2246,강남구,가디록,4.5,서울시 강남구 신사동 650-5 2F,37.5237199,127.0358142,이탈리안,4만원 이상,../img/food_img/2246.png
2247,강남구,스시키,4.5,서울시 강남구 역삼동 683-2 운경빌딩 1F,37.5088872,127.0438621,회 / 스시,4만원 이상,../img/food_img/2247.png
2248,강남구,젠제로,4.5,서울시 강남구 삼성동 10-18 예우빌딩,37.5152778,127.0432463,카페 / 디저트,만원 미만,../img/food_img/2248.png
2250,강남구,허머스키친,4.5,서울시 강남구 삼성동 159-8 파르나스몰 B1 F-26호,37.5090474,127.060893,세계음식 기타,2만원-3만원,../img/food_img/2250.png
2251,강남구,임프레션,4.5,서울시 강남구 신사동 649-7 5F,37.5253624,127.0354879,프랑스 음식,4만원 이상,../img/food_img/2251.png
2252,강남구,코슌,4.5,서울시 강남구 신사동 626-71 2F,37.522769,127.0320631,이자카야 / 오뎅 / 꼬치,4만원 이상,../img/food_img/2252.png
2253,강남구,매덕스피자,4.5,서울시 강남구 신사동 541-11 1F,37.5190758,127.0237617,기타 양식,만원-2만원,../img/food_img/2253.png
2254,강남구,스미카,4.5,서울시 강남구 신사동 666-28 1F,37.5241523,127.0387662,회 / 스시,4만원 이상,../img/food_img/2254.png
2255,강남구,스시인,4.5,서울시 강남구 신사동 645-28 3F,37.5256434,127.0345412,회 / 스시,4만원 이상,../img/food_img/2255.png
2256,강남구,고갯마루집,4.5,서울시 강남구 역삼동 725-12,37.4993555,127.0394245,닭 / 오리 요리,만원-2만원,../img/food_img/2256.png
